Day;Hour;Secular_Holiday;Religious_holiday;Sports;TV_Media;Weather_transport;AirTempMLM;AirTempSTHLM;precipitationMLM;precipitationSTHLM;RainMLM2;RainSTHLM2;D_precipitationMLM;D_precipitationSTHLM;D_AirTempMLM;D_AirTempSTHLM;D_precipitationMLM2;D_precipitationSTHLM2;D_AirTempMLM2;D_AirTempSTHLM2;MY;StandSize;AirTempMLM2;AirTempSTHLM2
3;0;0;0;0;0;0;16.5;12.7;0;0;0;0;0;0;-.1999999999999993;-.5;0;0;.0399999999999997;.25;201608;-1.5109627;272.25;161.28999
4;0;0;0;0;0;0;16;15.5;0;0;0;0;0;0;.0999999999999996;.3000000000000007;0;0;.0099999999999999;.0900000000000004;201609;-1.5065513;256;240.25
5;0;0;0;0;0;0;15.4;13.1;0;0;0;0;0;0;-.5;-.4000000000000004;0;0;.25;.1600000000000003;201609;-1.4897083;237.16;171.61
6;0;0;0;0;0;0;17.7;14.1;0;0;0;0;0;0;0;.0999999999999996;0;0;0;.0099999999999999;201609;-1.3091286;313.29001;198.81
7;0;0;0;0;0;0;14.7;11.7;0;0;0;0;-.1;0;-.3000000000000007;-.5;.01;0;.0900000000000004;.25;201609;-1.2783597;216.09;136.89
1;0;0;0;0;0;0;13.9;11.4;.6;0;.36;0;-.7000000000000001;0;-.1999999999999993;-.1999999999999993;.4900000000000001;0;.0399999999999997;.0399999999999997;201609;-1.5432202;193.21001;129.96001
2;0;0;0;0;0;0;12.3;9.4;0;0;0;0;0;0;.2000000000000011;-.1999999999999993;0;0;.0400000000000004;.0399999999999997;201609;-1.5921048;151.28999;88.360001
3;0;0;0;0;0;0;15.3;16.2;0;0;0;0;0;0;0;-.1000000000000014;0;0;0;.0100000000000003;201609;-1.5073738;234.09;262.44
4;0;0;0;0;0;0;14.3;14.1;0;0;0;0;0;0;-.0999999999999996;-.5;0;0;.0099999999999999;.25;201609;-1.5145596;204.49001;198.81
5;0;0;0;0;0;0;17.2;13.3;0;0;0;0;0;0;-.3000000000000007;0;0;0;.0900000000000004;0;201609;-1.4935033;295.84;176.89
6;0;0;0;0;0;0;11.4;14.9;0;0;0;0;0;0;-.7999999999999989;0;0;0;.6399999999999984;0;201609;-1.3399159;129.96001;222.00999
7;0;0;0;0;0;0;16.9;13.1;0;0;0;0;0;0;.3999999999999986;-.5;0;0;.1599999999999989;.25;201609;-1.2785221;285.60999;171.61
1;0;0;0;0;0;0;10.4;13.1;0;0;0;0;0;0;-.0999999999999996;-.5;0;0;.0099999999999999;.25;201609;-1.5516356;108.16;171.61
2;0;0;0;0;0;0;17;10.8;0;0;0;0;0;0;.1999999999999993;-.7999999999999989;0;0;.0399999999999997;.6399999999999984;201609;-1.5379766;289;116.64
3;0;0;0;0;0;0;13.3;14.6;0;0;0;0;0;0;-1.699999999999999;.1999999999999993;0;0;2.889999999999998;.0399999999999997;201609;-1.5354379;176.89;213.16
4;0;0;0;0;0;0;13.3;13.1;0;0;0;0;0;0;-1.699999999999999;-.2000000000000011;0;0;2.889999999999998;.0400000000000004;201609;-1.516291;176.89;171.61
5;0;0;0;0;0;0;13.1;10.7;0;0;0;0;0;0;-.5;-1.200000000000001;0;0;.25;1.440000000000003;201609;-1.4977762;171.61;114.49
6;0;0;0;0;0;0;15;9.1;0;0;0;0;0;0;-1.199999999999999;-.7000000000000011;0;0;1.439999999999998;.4900000000000015;201609;-1.3084307;225;82.809998
7;0;0;0;0;0;0;10.1;9.199999999999999;0;0;0;0;0;0;1.6;-1.300000000000001;0;0;2.559999999999999;1.690000000000002;201609;-1.2740214;102.01;84.639999
1;0;0;0;0;0;0;12.4;8.300000000000001;0;0;0;0;0;0;-.1999999999999993;-.0999999999999996;0;0;.0399999999999997;.0099999999999999;201609;-1.5347989;153.75999;68.889999
2;0;0;0;0;0;0;11.1;13.8;0;0;0;0;0;0;.5999999999999996;-.2999999999999989;0;0;.3599999999999996;.0899999999999994;201609;-1.555104;123.21;190.44
3;0;0;0;0;0;0;13.1;11;0;0;0;0;0;0;-.4000000000000004;0;0;0;.1600000000000003;0;201609;-1.4920787;171.61;121
4;0;0;0;0;0;0;6.1;9.800000000000001;0;0;0;0;0;0;-.5;.6000000000000014;0;0;.25;.3600000000000017;201609;-1.4903626;37.209999;96.040001
5;0;0;0;0;0;0;10.6;10.2;0;0;0;0;0;0;0;-.2000000000000011;0;0;0;.0400000000000004;201609;-1.4776599;112.36;104.04
6;0;0;0;0;0;0;13.4;11;0;0;0;0;0;0;-.4000000000000004;0;0;0;.1600000000000003;0;201609;-1.2884158;179.56;121
7;0;0;0;0;0;0;10.4;11.8;0;0;0;0;0;0;.5999999999999996;.1000000000000014;0;0;.3599999999999996;.0100000000000003;201609;-1.2325343;108.16;139.24001
1;0;0;0;0;0;0;13.4;12.7;0;0;0;0;0;0;-.0999999999999996;0;0;0;.0099999999999999;0;201609;-1.5002581;179.56;161.28999
2;0;0;0;0;0;0;9.5;12.4;0;0;0;0;0;0;-.4000000000000004;.2000000000000011;0;0;.1600000000000003;.0400000000000004;201609;-1.500441;90.25;153.75999
3;0;0;0;0;0;0;16.7;13.8;0;0;0;0;0;0;1;0;0;0;1;0;201609;-1.4708369;278.89001;190.44
4;0;0;0;0;0;0;15.8;10.7;0;0;0;0;0;0;0;-.4000000000000004;0;0;0;.1600000000000003;201609;-1.4368236;249.64;114.49
5;0;0;0;0;0;0;14.6;12.6;0;0;0;0;0;0;-.2000000000000011;-.3000000000000007;0;0;.0400000000000004;.0900000000000004;201609;-1.3816735;213.16;158.75999
6;0;0;0;0;0;0;13;9.699999999999999;0;0;0;0;0;0;.3000000000000007;-.2000000000000011;0;0;.0900000000000004;.0400000000000004;201610;-1.2279446;169;94.089996
7;0;0;0;0;0;0;10.8;8.800000000000001;0;0;0;0;0;0;.3000000000000007;.7000000000000011;0;0;.0900000000000004;.4900000000000015;201610;-1.2304887;116.64;77.440002
1;0;0;0;0;0;0;11.3;9.6;.8;0;.6400000000000001;0;.5;0;-.1999999999999993;.1999999999999993;.25;0;.0399999999999997;.0399999999999997;201610;-1.4525928;127.69;92.160004
2;0;0;0;0;0;0;8.1;6.9;0;0;0;0;0;0;.8999999999999995;-.5;0;0;.8099999999999991;.25;201610;-1.4389771;65.610001;47.610001
3;0;0;0;0;0;0;4.9;7.6;0;0;0;0;0;0;-.5;-.3000000000000007;0;0;.25;.0900000000000004;201610;-1.4339215;24.01;57.759998
4;0;0;0;0;0;0;6.5;7.9;0;0;0;0;0;0;.5999999999999996;-.0999999999999996;0;0;.3599999999999996;.0099999999999999;201610;-1.4447837;42.25;62.41
5;0;0;0;0;0;0;10.4;8.4;0;0;0;0;0;0;.2000000000000011;0;0;0;.0400000000000004;0;201610;-1.3960021;108.16;70.559998
6;0;0;0;0;0;0;6.8;8.199999999999999;0;0;0;0;0;-.1;-.6000000000000005;-.4000000000000004;0;.01;.3600000000000007;.1600000000000003;201610;-1.2203777;46.240002;67.239998
7;0;0;0;0;0;0;6.3;6.4;.4;.4;.16;.16;.4;-.7999999999999999;-.7000000000000002;.1000000000000005;.16;.6399999999999999;.4900000000000003;.0100000000000001;201610;-1.1789933;39.689999;40.959999
1;0;0;0;0;0;0;8;8;0;0;0;0;-.2;0;0;-.4000000000000004;.04;0;0;.1600000000000003;201610;-1.4234931;64;64
2;0;0;0;0;0;0;7.6;8.1;0;0;0;0;0;0;-.2000000000000002;.0999999999999996;0;0;.0400000000000001;.0099999999999999;201610;-1.3963526;57.759998;65.610001
3;0;0;0;0;0;0;6.8;7.6;0;0;0;0;0;0;-.5;0;0;0;.25;0;201610;-1.4066013;46.240002;57.759998
4;0;0;0;0;0;0;7.1;6.6;0;0;0;0;0;0;.1999999999999993;.1999999999999993;0;0;.0399999999999997;.0399999999999997;201610;-1.4190642;50.41;43.560001
5;0;0;0;0;0;0;8.300000000000001;5.9;0;0;0;0;0;0;.2000000000000011;.1000000000000005;0;0;.0400000000000004;.0100000000000001;201610;-1.4122972;68.889999;34.810001
6;0;0;0;0;0;0;8.9;6;0;0;0;0;0;0;-.2999999999999989;0;0;0;.0899999999999994;0;201610;-1.2246696;79.209999;36
7;0;0;0;0;0;0;7.4;7.5;.9;0;.8100000000000001;0;0;0;-.0999999999999996;-.0999999999999996;0;0;.0099999999999999;.0099999999999999;201610;-1.2046045;54.759998;56.25
1;0;0;0;0;0;0;8.1;6;0;0;0;0;0;0;.0999999999999996;.2999999999999998;0;0;.0099999999999999;.0899999999999999;201610;-1.4363161;65.610001;36
2;0;0;0;0;0;0;8.300000000000001;8;0;0;0;0;0;0;0;-.0999999999999996;0;0;0;.0099999999999999;201610;-1.4231794;68.889999;64
3;0;0;0;0;0;0;10;7.1;0;0;0;0;0;0;-.1999999999999993;.0999999999999996;0;0;.0399999999999997;.0099999999999999;201610;-1.4295852;100;50.41
4;0;0;0;0;0;0;9.699999999999999;8.300000000000001;0;0;0;0;-.1;0;.0999999999999996;0;.01;0;.0099999999999999;0;201610;-1.3889656;94.089996;68.889999
5;0;0;0;0;0;0;8.300000000000001;7.3;.9;.2;.8100000000000001;.04;.6000000000000001;.2;.2000000000000011;.0999999999999996;.3600000000000001;.04;.0400000000000004;.0099999999999999;201610;-1.3550805;68.889999;53.290001
6;0;0;0;0;0;0;1.7;5.1;1.7;0;2.89;0;0;0;0;.0999999999999996;0;0;0;.0099999999999999;201610;-1.2134196;2.8900001;26.01
7;0;0;0;0;0;0;1.7;5;1.7;.2;2.89;.04;0;0;0;.4000000000000004;0;0;0;.1600000000000003;201610;-1.1677668;2.8900001;25
1;0;0;0;0;0;0;1.7;6.4;1.7;0;2.89;0;0;-.2;0;.1000000000000005;0;.04;0;.0100000000000001;201610;-1.4396837;2.8900001;40.959999
2;0;0;0;0;0;0;1.7;5.2;1.7;.2;2.89;.04;0;-.1;0;.2000000000000002;0;.01;0;.0400000000000001;201610;-1.3811508;2.8900001;27.040001
3;0;0;0;0;0;0;1.7;2.7;1.7;0;2.89;0;0;0;0;-.1999999999999997;0;0;0;.0399999999999999;201610;-1.4606737;2.8900001;7.29
4;0;0;0;0;0;0;1.7;5.9;1.7;.3;2.89;.09;0;.3;0;.1000000000000005;0;.09;0;.0100000000000001;201610;-1.3707542;2.8900001;34.810001
5;0;0;0;0;0;0;1.7;8.800000000000001;1.7;0;2.89;0;0;0;0;.1000000000000014;0;0;0;.0100000000000003;201610;-1.347852;2.8900001;77.440002
6;0;0;0;0;0;0;1.7;5.4;1.7;0;2.89;0;0;0;0;-.2999999999999998;0;0;0;.0899999999999999;201610;-1.1778069;2.8900001;29.16
7;0;0;0;0;0;0;1.7;5.7;1.7;0;2.89;0;0;0;0;-.0999999999999996;0;0;0;.0099999999999999;201610;-1.4292719;2.8900001;32.490002
1;0;0;0;0;0;0;1.7;2.7;1.7;0;2.89;0;0;0;0;-.5999999999999996;0;0;0;.3599999999999996;201610;-1.3934116;2.8900001;7.29
2;0;0;0;0;0;0;1.7;4.2;1.7;0;2.89;0;0;0;0;.3000000000000003;0;0;0;.0900000000000002;201611;-1.3255793;2.8900001;17.639999
3;0;0;0;0;0;0;1.7;2.8;1.7;.7;2.89;.4899999999999999;0;.2999999999999999;0;-.6000000000000001;0;.09;0;.3600000000000001;201611;-1.3194107;2.8900001;7.8400002
4;0;0;0;0;0;0;1.7;1.8;1.7;0;2.89;0;0;0;0;-.0999999999999999;0;0;0;.01;201611;-1.2817084;2.8900001;3.24
5;0;0;0;0;0;0;1.7;-.2;1.7;0;2.89;0;0;0;0;-.1;0;0;0;.01;201611;-1.3184307;2.8900001;.039999999
6;0;0;1;0;0;0;1.7;2.7;1.7;0;2.89;0;0;0;0;.1000000000000001;0;0;0;.01;201611;-1.0199685;2.8900001;7.29
7;0;0;0;0;0;0;1.7;2.3;1.7;0;2.89;0;0;0;0;-.1000000000000001;0;0;0;.01;201611;-.97053802;2.8900001;5.29
1;0;0;0;0;0;0;1.7;-.3;1.7;0;2.89;0;0;0;0;-.4;0;0;0;.16;201611;-1.341663;2.8900001;.090000004
2;0;0;0;0;0;0;-2.1;-2;0;.4;0;.16;0;.1;-.1000000000000001;-.1000000000000001;0;.01;.01;.01;201611;-1.3367143;4.4099998;4
3;0;0;0;0;0;1;.4;-.7;0;0;0;0;0;-.3;.6000000000000001;.3;0;.09;.3600000000000001;.09;201611;-1.3040941;.16;.49000001
4;0;0;0;0;0;0;-1.6;3.1;0;.2;0;.04;0;.1;.2;.3999999999999999;0;.01;.04;.1599999999999999;201611;-1.6005766;2.5599999;9.6099997
5;0;0;0;0;0;0;-.4;-1;0;0;0;0;0;0;0;-.2;0;0;0;.04;201611;-1.3695074;.16;1
6;0;0;0;0;0;0;-5.1;-1.7;0;0;0;0;0;0;0;-.2;0;0;0;.04;201611;-1.1221349;26.01;2.8900001
7;0;0;0;0;0;0;-4.3;-.5;0;0;0;0;0;0;0;0;0;0;0;0;201611;-1.0322469;18.49;.25
1;0;0;0;0;0;0;3.2;1.5;0;0;0;0;0;0;-.0999999999999996;.1000000000000001;0;0;.0099999999999999;.01;201611;-1.3926467;10.24;2.25
2;0;0;0;0;0;0;4.1;3.8;1.1;.2;1.21;.04;.9000000000000001;.2;.4999999999999996;.5;.8100000000000003;.04;.2499999999999996;.25;201611;-1.400139;16.809999;14.44
3;0;0;0;0;0;0;5.9;2.5;0;0;0;0;0;0;-.1999999999999993;-.2000000000000002;0;0;.0399999999999997;.0400000000000001;201611;-1.3522496;34.810001;6.25
4;0;0;0;0;0;0;7.5;5.3;0;.9;0;.8100000000000001;0;.7;.2000000000000002;.2999999999999998;0;.4899999999999999;.0400000000000001;.0899999999999999;201611;-1.3823127;56.25;28.09
5;0;0;0;0;0;0;8;5.6;.2;0;.04;0;.2;-.3;.7999999999999998;.2999999999999998;.04;.09;.6399999999999997;.0899999999999999;201611;-1.2942638;64;31.360001
6;0;0;0;0;0;0;5.9;4.6;0;0;0;0;0;0;-.5;0;0;0;.25;0;201611;-1.042354;34.810001;21.16
7;0;0;0;0;0;0;4.2;5.4;0;0;0;0;0;0;-.2999999999999998;-.0999999999999996;0;0;.0899999999999999;.0099999999999999;201611;-1.014667;17.639999;29.16
1;0;0;0;0;0;0;10.2;5.2;0;.7;0;.4899999999999999;0;-2.1;0;.2999999999999998;0;4.409999999999998;0;.0899999999999999;201611;-1.2768449;104.04;27.040001
2;0;0;0;0;0;0;8.800000000000001;6.6;0;0;0;0;0;0;.1000000000000014;.0999999999999996;0;0;.0100000000000003;.0099999999999999;201611;-1.3194113;77.440002;43.560001
3;0;0;0;0;0;0;7.6;6.5;0;0;0;0;0;0;.0999999999999996;0;0;0;.0099999999999999;0;201611;-1.4408436;57.759998;42.25
4;0;0;0;0;0;0;6.5;6.3;0;0;0;0;0;0;-.9000000000000004;-.2000000000000002;0;0;.8100000000000006;.0400000000000001;201611;-1.3589374;42.25;39.689999
5;0;0;0;0;0;0;5.4;.2;0;0;0;0;0;0;-.5999999999999996;0;0;0;.3599999999999996;0;201611;-1.3555906;29.16;.039999999
6;0;0;0;0;0;0;5.2;5;0;0;0;0;0;0;-.0999999999999996;.2999999999999998;0;0;.0099999999999999;.0899999999999999;201611;-.99184686;27.040001;25
7;0;0;0;0;0;0;5.5;2.3;0;0;0;0;0;0;0;-.1000000000000001;0;0;0;.01;201611;-.939156;30.25;5.29
1;0;0;0;0;0;0;.3;.9;0;0;0;0;0;0;-.2;.9;0;0;.04;.8100000000000001;201611;-1.3298664;.090000004;.81
2;0;0;0;0;0;0;2.1;1.1;0;0;0;0;0;0;.1000000000000001;-.3999999999999999;0;0;.01;.1599999999999999;201611;-1.391018;4.4099998;1.21
3;0;0;0;0;0;0;5.5;2.4;.2;0;.04;0;.2;0;.2000000000000002;.5999999999999999;.04;0;.0400000000000001;.3599999999999998;201611;-1.3386345;30.25;5.7600002
4;0;0;0;0;0;0;6.1;.2;0;0;0;0;0;0;-.1000000000000005;.2;0;0;.0100000000000001;.04;201612;-1.3938997;37.209999;.039999999
5;0;0;0;0;0;0;4.7;-.4;0;0;0;0;0;0;-.5;.5;0;0;.25;.25;201612;-1.3218864;22.09;.16
6;0;0;0;0;0;0;.3;-2.2;0;0;0;0;0;0;-1;-.3000000000000003;0;0;1;.0900000000000002;201612;-1.0236213;.090000004;4.8400002
7;0;0;0;0;0;0;.2;-4.8;0;0;0;0;0;0;-.1;-.0999999999999996;0;0;.01;.0099999999999999;201612;-1.0084924;.039999999;23.040001
1;0;0;0;0;0;0;4.5;3.2;0;0;0;0;0;0;.0999999999999996;.4000000000000004;0;0;.0099999999999999;.1600000000000003;201612;-1.3568774;20.25;10.24
2;0;0;0;0;0;0;5.7;.3;0;0;0;0;0;0;-.0999999999999996;-.3;0;0;.0099999999999999;.09;201612;-1.3621757;32.490002;.090000004
3;0;0;0;0;0;0;-2.2;-2.2;0;0;0;0;0;0;-.5000000000000002;0;0;0;.2500000000000002;0;201612;-1.3538373;4.8400002;4.8400002
4;0;0;0;0;0;0;7.3;3.5;0;0;0;0;-.2;-.2;-.1000000000000005;.1000000000000001;.04;.04;.0100000000000001;.01;201612;-1.3342063;53.290001;12.25
5;0;0;0;0;0;0;8.699999999999999;6;0;0;0;0;0;0;-.2000000000000011;-.2999999999999998;0;0;.0400000000000004;.0899999999999999;201612;-1.3250157;75.690002;36
6;0;0;0;0;0;0;8.199999999999999;2.5;4.7;0;22.09;0;1.2;0;.1999999999999993;-.3999999999999999;1.44;0;.0399999999999997;.1599999999999999;201612;-1.0256376;67.239998;6.25
7;0;0;0;0;0;0;7.5;-.2;0;.1;0;.01;0;-.2;-.0999999999999996;-.5;0;.04;.0099999999999999;.25;201612;-1.0007684;56.25;.039999999
1;0;0;0;0;0;0;5.8;-.8;0;0;0;0;0;0;-.1000000000000005;.3999999999999999;0;0;.0100000000000001;.1599999999999999;201612;-1.3817953;33.639999;.63999999
2;0;0;1;0;0;0;2.8;-1.5;0;.1;0;.01;0;-.1;1.1;.2;0;.01;1.21;.04;201612;-1.2913579;7.8400002;2.25
3;0;0;0;0;0;0;5.4;1.3;0;.4;0;.16;0;-.2;-.1999999999999993;0;0;.04;.0399999999999997;0;201612;-1.3097503;29.16;1.6900001
4;0;0;0;0;0;0;-4.1;-1.8;0;0;0;0;0;0;-.5999999999999996;-.3;0;0;.3599999999999996;.09;201612;-1.2989098;16.809999;3.24
5;0;0;0;0;0;0;2.5;-.6;0;0;0;0;0;0;.1000000000000001;-.3;0;0;.01;.09;201612;-1.271247;6.25;.36000001
6;0;0;0;0;0;0;1.9;.4;0;0;0;0;0;0;0;0;0;0;0;0;201612;-.99467796;3.6099999;.16
7;0;0;0;0;0;0;5.3;2.4;0;0;0;0;-.2;0;.0999999999999996;0;.04;0;.0099999999999999;0;201612;-.99004668;28.09;5.7600002
1;0;0;0;0;0;0;4.2;1.5;0;0;0;0;0;0;-.0999999999999996;.1000000000000001;0;0;.0099999999999999;.01;201612;-1.3474643;17.639999;2.25
2;0;0;0;0;0;0;3.7;3.7;0;0;0;0;0;0;0;.2000000000000002;0;0;0;.0400000000000001;201612;-1.3141743;13.69;13.69
3;0;0;0;0;0;0;3.1;2;0;0;0;0;0;0;.3999999999999999;-.7000000000000002;0;0;.1599999999999999;.4900000000000003;201612;-1.2707024;9.6099997;4
4;0;0;0;0;0;0;5;2.9;0;0;0;0;0;0;0;-.1000000000000001;0;0;0;.01;201612;-1.2249148;25;8.4099998
5;0;0;0;0;0;0;5.4;3.4;0;0;0;0;0;0;.2000000000000002;-.1000000000000001;0;0;.0400000000000001;.01;201612;-1.1958348;29.16;11.56
6;0;1;1;0;0;0;6;3.4;0;0;0;0;0;0;-.2000000000000002;.5;0;0;.0400000000000001;.25;201612;-1.1598318;36;11.56
7;0;0;1;0;0;0;3.4;1.9;0;0;0;0;0;0;.1999999999999997;-.5;0;0;.0399999999999999;.25;201612;-1.021589;11.56;3.6099999
1;0;0;1;0;0;0;9.1;4.3;0;0;0;0;0;-.1;.2999999999999989;.3999999999999999;0;.01;.0899999999999994;.1599999999999999;201612;-1.0098695;82.809998;18.49
2;0;0;0;0;0;0;7.4;2.3;0;0;0;0;0;-.2;.5;.2999999999999998;0;.04;.25;.0899999999999999;201612;-1.2150661;54.759998;5.29
3;0;0;0;0;0;0;3.4;.5;0;0;0;0;0;0;-.2000000000000002;-.2;0;0;.0400000000000001;.04;201612;-1.2398527;11.56;.25
4;0;0;0;0;0;0;5.1;1.2;0;0;0;0;0;0;-.2000000000000002;.3999999999999999;0;0;.0400000000000001;.1599999999999999;201612;-1.2051777;26.01;1.4400001
5;0;0;0;0;0;0;1.3;3.6;0;0;0;0;0;0;-.9000000000000001;-.1000000000000001;0;0;.8100000000000003;.01;201612;-1.194225;1.6900001;12.96
6;0;1;0;0;0;0;5.5;7.4;0;0;0;0;0;0;.4000000000000004;.4000000000000004;0;0;.1600000000000003;.1600000000000003;201612;-1.137035;30.25;54.759998
7;0;1;0;0;0;0;6.1;5.6;0;0;0;0;0;-1.3;-.1000000000000005;-.5;0;1.69;.0100000000000001;.25;201701;.053114604;37.209999;31.360001
1;0;0;0;0;0;0;2.8;.2;0;0;0;0;0;0;-.6000000000000001;-.2;0;0;.3600000000000001;.04;201701;-1.3226323;7.8400002;.039999999
2;0;0;0;0;0;0;-1.1;-2.1;0;0;0;0;0;0;2;0;0;0;4;0;201701;-1.2994444;1.21;4.4099998
3;0;0;0;0;0;0;3.8;-.2;0;.8;0;.6400000000000001;0;-.8;-.2999999999999998;-.2;0;.6400000000000001;.0899999999999999;.04;201701;-1.2365351;14.44;.039999999
4;0;0;0;0;0;0;-4.8;-5.2;0;0;0;0;0;0;-.7999999999999998;.2999999999999998;0;0;.6399999999999997;.0899999999999999;201701;-1.2936997;23.040001;27.040001
5;0;0;1;0;0;0;-10.8;-7.3;0;0;0;0;0;0;-.6000000000000014;-.2000000000000002;0;0;.3600000000000017;.0400000000000001;201701;-1.2141854;116.64;53.290001
6;0;0;0;0;0;0;-2.9;-1.6;0;0;0;0;0;0;.1000000000000001;.2999999999999998;0;0;.01;.0899999999999999;201701;-1.0709589;8.4099998;2.5599999
7;0;0;0;0;0;0;-.5;-2.8;0;0;0;0;0;0;-.2;-.0999999999999996;0;0;.04;.0099999999999999;201701;-1.052758;.25;7.8400002
1;0;0;0;0;0;0;1;.1;0;0;0;0;0;0;.2;-.1;0;0;.04;.01;201701;-1.3568643;1;.0099999998
2;0;0;0;0;0;0;.6;1.4;0;0;0;0;0;0;.1;-.1000000000000001;0;0;.01;.01;201701;-1.2986631;.36000001;1.96
3;0;0;0;0;0;0;.7;.8;0;0;0;0;0;0;-.2000000000000001;.1000000000000001;0;0;.04;.01;201701;-1.272549;.49000001;.63999999
4;0;0;0;0;0;0;4.1;.7;0;0;0;0;0;-.5;-.3000000000000007;.2;0;.25;.0900000000000004;.04;201701;-1.2210563;16.809999;.49000001
5;0;0;0;0;0;0;1.7;.5;0;0;0;0;0;0;.3;.1;0;0;.09;.01;201701;-1.1493365;2.8900001;.25
6;0;0;0;0;0;0;-1.6;-.8;0;0;0;0;0;0;-.9000000000000001;.2;0;0;.8100000000000003;.04;201701;-.96897781;2.5599999;.63999999
7;0;0;0;0;0;0;.9;-1.1;0;0;0;0;0;0;.2000000000000001;.0999999999999999;0;0;.04;.01;201701;-.89637291;.81;1.21
1;0;0;0;0;0;0;-4.9;-2.1;0;0;0;0;0;0;.0999999999999996;0;0;0;.0099999999999999;0;201701;-1.2236433;24.01;4.4099998
2;0;0;0;0;0;0;-2.9;-1.2;0;0;0;0;0;0;1.1;.1000000000000001;0;0;1.21;.01;201701;-1.2164668;8.4099998;1.4400001
3;0;0;0;0;0;0;.9;.1;0;0;0;0;0;0;.3;.1;0;0;.09;.01;201701;-1.1970555;.81;.0099999998
4;0;0;0;0;0;0;2.1;3;.1;0;.01;0;-.1;0;.1000000000000001;0;.01;0;.01;0;201701;-1.2359291;4.4099998;9
5;0;0;0;0;0;0;4.1;1.4;0;0;0;0;0;0;.0999999999999996;-.8000000000000003;0;0;.0099999999999999;.6400000000000005;201701;-1.2167931;16.809999;1.96
6;0;0;0;0;0;0;3.5;1.7;0;0;0;0;0;0;.5;-.2;0;0;.25;.04;201701;-1.0698258;12.25;2.8900001
7;0;0;0;0;0;0;1.2;.1;0;0;0;0;-.2;0;.2;-.2;.04;0;.04;.04;201701;-.98993373;1.4400001;.0099999998
1;0;0;0;0;0;0;1.8;1.1;0;0;0;0;0;0;-.0999999999999999;0;0;0;.01;0;201701;-1.334551;3.24;1.21
2;0;0;0;0;0;0;2.5;.2;0;0;0;0;0;0;.1000000000000001;-.2;0;0;.01;.04;201701;-1.3347187;6.25;.039999999
3;0;0;0;0;0;0;4;-.3;0;0;0;0;0;0;-.2999999999999998;-.1;0;0;.0899999999999999;.01;201701;-1.3683103;16;.090000004
4;0;0;0;0;0;0;1;3.2;0;0;0;0;0;0;.1;-.0999999999999996;0;0;.01;.0099999999999999;201701;-1.2921447;1;10.24
5;0;0;0;0;0;0;-1.9;1.9;0;0;0;0;0;0;-.8999999999999999;-.3999999999999999;0;0;.8099999999999998;.1599999999999999;201701;-1.3027874;3.6099999;3.6099999
6;0;0;0;0;0;0;-2;.3;0;0;0;0;0;0;-.1000000000000001;-.1;0;0;.01;.01;201701;-1.0480057;4;.090000004
7;0;0;0;0;0;0;-1.7;-.1;0;0;0;0;0;0;-.7;.4;0;0;.4899999999999999;.16;201701;-.97578222;2.8900001;.0099999998
1;0;0;0;0;0;0;2.8;1;0;0;0;0;0;0;-.1000000000000001;0;0;0;.01;0;201701;-1.350673;7.8400002;1
2;0;0;0;0;0;0;2.9;1.6;0;0;0;0;0;0;0;-.3999999999999999;0;0;0;.1599999999999999;201701;-1.3225393;8.4099998;2.5599999
3;0;0;0;0;0;0;1.4;-.1;0;0;0;0;0;0;-.6000000000000001;-.4;0;0;.3600000000000001;.16;201702;-1.4371368;1.96;.0099999998
4;0;0;0;0;0;0;.4;-.5;0;0;0;0;0;0;-.2;.1;0;0;.04;.01;201702;-1.4060732;.16;.25
5;0;0;0;0;0;0;.2;.9;0;0;0;0;0;0;.1;-.1;0;0;.01;.01;201702;-1.3178203;.039999999;.81
6;0;0;0;0;1;0;2.1;1.7;0;0;0;0;0;0;0;0;0;0;0;0;201702;-1.0185196;4.4099998;2.8900001
7;0;0;0;0;0;0;2.5;.2;0;0;0;0;0;0;-.2000000000000002;-.1;0;0;.0400000000000001;.01;201702;-.94874221;6.25;.039999999
1;0;0;0;0;0;0;2.4;-.4;0;0;0;0;0;0;0;-.3;0;0;0;.09;201702;-1.2780533;5.7600002;.16
2;0;0;0;0;0;0;-1.3;-3.1;0;0;0;0;0;0;-.3;-.1000000000000001;0;0;.09;.01;201702;-1.3884383;1.6900001;9.6099997
3;0;0;0;0;0;0;-2.6;-3.3;.1;0;.01;0;.1;0;-.2000000000000002;-.2999999999999998;.01;0;.0400000000000001;.0899999999999999;201702;-1.3446035;6.7600002;10.89
4;0;0;0;0;0;0;-3.5;-1.6;.1;0;.01;0;0;0;-.2999999999999998;.2;0;0;.0899999999999999;.04;201702;-1.330566;12.25;2.5599999
5;0;0;0;0;0;0;-3.2;-.9;0;0;0;0;0;0;-.8000000000000003;.6;0;0;.6400000000000005;.36;201702;-1.3389961;10.24;.81
6;0;0;0;0;1;0;-.9;-2.1;0;0;0;0;0;0;-.9;.3999999999999999;0;0;.8100000000000001;.1599999999999999;201702;-1.0789527;.81;4.4099998
7;0;0;0;0;0;0;-.5;-1.9;0;0;0;0;0;0;-.1;.1000000000000001;0;0;.01;.01;201702;-1.0115476;.25;3.6099999
1;0;0;0;0;0;0;-7.2;-1.8;0;0;0;0;0;0;-.5;0;0;0;.25;0;201702;-1.3775911;51.84;3.24
